MEAN_RR,MEDIAN_RR,SDRR,RMSSD,condition,FID
811,813,68.89619273,20.1742472,no stress,811-813-68.89619273-20.1742472
747,753,62.17017116,8.987933363,no stress,747-753-62.17017116-8.987933363
836,842,76.82430796,14.28477783,time pressure,836-842-76.82430796-14.28477783
708,725,82.28573326,9.184795466,no stress,708-725-82.28573326-9.184795466
826,831,74.73783923,9.881704854,no stress,826-831-74.73783923-9.881704854
714,715,35.92139336,9.511608603,no stress,714-715-35.92139336-9.511608603
865,869,59.45813068,11.89306092,time pressure,865-869-59.45813068-11.89306092
857,862,84.51626371,14.16736304,interruption,857-862-84.51626371-14.16736304
801,804,66.90660711,18.56377859,no stress,801-804-66.90660711-18.56377859
815,814,53.36261259,17.36303015,no stress,815-814-53.36261259-17.36303015
671,655,80.15261217,18.33167407,no stress,671-655-80.15261217-18.33167407
699,711,123.9916468,15.92715935,interruption,699-711-123.9916468-15.92715935
957,962,72.25130757,13.17815447,interruption,957-962-72.25130757-13.17815447
934,927,63.6002421,12.02105346,no stress,934-927-63.6002421-12.02105346
729,731,34.61931619,10.18863641,no stress,729-731-34.61931619-10.18863641
587,551,125.7346798,18.72247355,no stress,587-551-125.7346798-18.72247355
730,727,41.5617387,10.26509648,no stress,730-727-41.5617387-10.26509648
676,694,105.6284091,16.11875564,no stress,676-694-105.6284091-16.11875564
778,776,61.98022135,11.82710402,no stress,778-776-61.98022135-11.82710402
860,853,91.9449086,12.49502402,no stress,860-853-91.9449086-12.49502402
666,661,47.33510325,9.153422905,no stress,666-661-47.33510325-9.153422905
798,797,62.8610356,14.16138929,no stress,798-797-62.8610356-14.16138929
731,731,56.99020749,9.612007588,no stress,731-731-56.99020749-9.612007588
766,770,55.87332645,12.53446642,no stress,766-770-55.87332645-12.53446642
729,732,36.37413423,10.08253176,no stress,729-732-36.37413423-10.08253176
890,885,100.7507037,11.02685228,time pressure,890-885-100.7507037-11.02685228
903,897,103.9847357,14.26724863,time pressure,903-897-103.9847357-14.26724863
793,792,54.90618178,13.18742617,no stress,793-792-54.90618178-13.18742617
947,948,66.10355853,9.653109434,time pressure,947-948-66.10355853-9.653109434
821,836,117.4673775,11.61149734,no stress,821-836-117.4673775-11.61149734
793,789,66.51980321,13.70346777,no stress,793-789-66.51980321-13.70346777
1096,1093,71.529835,11.58507634,time pressure,1096-1093-71.529835-11.58507634
717,708,71.78793953,21.80443487,no stress,717-708-71.78793953-21.80443487
814,816,67.77424891,20.62442012,no stress,814-816-67.77424891-20.62442012
830,855,134.2421964,15.04170363,no stress,830-855-134.2421964-15.04170363
733,754,85.14934715,15.47764653,no stress,733-754-85.14934715-15.47764653
885,912,121.0287462,18.10268806,time pressure,885-912-121.0287462-18.10268806
747,762,136.8333978,18.73907705,interruption,747-762-136.8333978-18.73907705
767,766,79.42975624,24.93605172,interruption,767-766-79.42975624-24.93605172
905,902,78.89926619,11.58539941,no stress,905-902-78.89926619-11.58539941
749,762,118.9766508,16.20833017,no stress,749-762-118.9766508-16.20833017
940,912,170.5417128,19.14031245,time pressure,940-912-170.5417128-19.14031245
801,805,77.88569882,16.87695828,no stress,801-805-77.88569882-16.87695828
958,959,61.10502118,9.658041079,time pressure,958-959-61.10502118-9.658041079
953,959,76.36442593,12.39848461,no stress,953-959-76.36442593-12.39848461
900,888,104.8491685,14.18084222,no stress,900-888-104.8491685-14.18084222
707,694,74.05527484,20.58760542,no stress,707-694-74.05527484-20.58760542
771,703,177.8939298,10.28279544,no stress,771-703-177.8939298-10.28279544
656,655,79.58075704,11.98921904,no stress,656-655-79.58075704-11.98921904
768,766,52.37463458,9.193015799,interruption,768-766-52.37463458-9.193015799
650,661,137.6644702,14.76809785,no stress,650-661-137.6644702-14.76809785
898,884,117.3124473,14.95409874,time pressure,898-884-117.3124473-14.95409874
1066,1064,195.9880969,18.18380819,interruption,1066-1064-195.9880969-18.18380819
786,755,211.1966868,14.8722418,interruption,786-755-211.1966868-14.8722418
1035,1037,109.9612818,23.37959185,no stress,1035-1037-109.9612818-23.37959185
940,935,70.23313298,20.57470861,interruption,940-935-70.23313298-20.57470861
811,846,117.6217538,17.47066919,no stress,811-846-117.6217538-17.47066919
867,869,57.18647733,13.84320324,time pressure,867-869-57.18647733-13.84320324
929,923,69.07241978,12.26392199,no stress,929-923-69.07241978-12.26392199
710,676,226.0755753,14.21263601,no stress,710-676-226.0755753-14.21263601
731,728,43.17978483,9.708045541,no stress,731-728-43.17978483-9.708045541
847,844,89.30468649,21.77353568,interruption,847-844-89.30468649-21.77353568
822,832,86.28223646,19.41495465,interruption,822-832-86.28223646-19.41495465
1081,1019,257.0550903,15.89962869,interruption,1081-1019-257.0550903-15.89962869
836,833,61.03022229,14.39099424,interruption,836-833-61.03022229-14.39099424
938,921,127.7376743,16.7616703,no stress,938-921-127.7376743-16.7616703
775,777,49.60270792,10.11061023,interruption,775-777-49.60270792-10.11061023
1218,1508,562.7106381,11.42422846,no stress,1218-1508-562.7106381-11.42422846
738,727,117.054868,9.961060952,no stress,738-727-117.054868-9.961060952
804,807,64.32223096,14.2700636,no stress,804-807-64.32223096-14.2700636
726,724,52.67589549,9.513622932,no stress,726-724-52.67589549-9.513622932
930,934,79.95848836,13.94120165,interruption,930-934-79.95848836-13.94120165
844,842,60.94358541,13.12409503,interruption,844-842-60.94358541-13.12409503
753,763,87.15341551,10.70488867,no stress,753-763-87.15341551-10.70488867
986,1001,114.7456272,21.04019653,interruption,986-1001-114.7456272-21.04019653
788,790,76.4717912,14.15247253,no stress,788-790-76.4717912-14.15247253
866,865,77.99998989,14.14767703,interruption,866-865-77.99998989-14.14767703
607,585,72.63000424,8.5685335,no stress,607-585-72.63000424-8.5685335
1036,1037,103.5534888,22.36133069,interruption,1036-1037-103.5534888-22.36133069
786,787,81.39310846,16.40930739,no stress,786-787-81.39310846-16.40930739
803,808,68.81914561,18.47419012,no stress,803-808-68.81914561-18.47419012
901,872,218.8075849,17.66240563,no stress,901-872-218.8075849-17.66240563
769,773,67.88994957,7.912098849,no stress,769-773-67.88994957-7.912098849
730,721,73.4937858,9.874999831,no stress,730-721-73.4937858-9.874999831
976,974,68.253722,13.36174324,no stress,976-974-68.253722-13.36174324
828,831,47.91685423,9.171929718,time pressure,828-831-47.91685423-9.171929718
750,754,43.09905781,14.65784013,interruption,750-754-43.09905781-14.65784013
1114,1112,117.6868945,19.0059197,time pressure,1114-1112-117.6868945-19.0059197
798,803,72.02154066,13.92754166,no stress,798-803-72.02154066-13.92754166
831,833,60.88810382,18.26405854,time pressure,831-833-60.88810382-18.26405854
802,803,73.68728,14.107016,no stress,802-803-73.68728-14.107016
759,778,63.92709761,8.087819495,no stress,759-778-63.92709761-8.087819495
873,864,51.16613806,8.833673758,interruption,873-864-51.16613806-8.833673758
728,726,43.63272991,9.925510244,no stress,728-726-43.63272991-9.925510244
785,797,93.79872898,14.99161299,interruption,785-797-93.79872898-14.99161299
787,781,51.93369091,11.99738413,no stress,787-781-51.93369091-11.99738413
865,862,69.11062125,12.43310493,no stress,865-862-69.11062125-12.43310493
907,879,216.3916168,17.66979934,no stress,907-879-216.3916168-17.66979934
797,821,153.5391309,17.65251477,no stress,797-821-153.5391309-17.65251477
866,775,245.0787038,15.38623777,time pressure,866-775-245.0787038-15.38623777
887,897,93.39672492,13.35736454,time pressure,887-897-93.39672492-13.35736454
938,947,81.5936458,12.95277696,interruption,938-947-81.5936458-12.95277696
781,787,56.143074,11.19086701,interruption,781-787-56.143074-11.19086701
1128,1129,117.8037677,18.358467,time pressure,1128-1129-117.8037677-18.358467
862,861,66.08744479,12.30145173,no stress,862-861-66.08744479-12.30145173
761,757,83.87428534,23.47158654,interruption,761-757-83.87428534-23.47158654
703,712,71.48264694,17.4122109,no stress,703-712-71.48264694-17.4122109
952,952,63.03573849,9.636025735,time pressure,952-952-63.03573849-9.636025735
897,903,76.54845775,11.88109329,no stress,897-903-76.54845775-11.88109329
764,766,59.58841978,9.425363054,interruption,764-766-59.58841978-9.425363054
896,878,99.01210462,14.37895685,no stress,896-878-99.01210462-14.37895685
904,906,73.42466964,12.61622388,no stress,904-906-73.42466964-12.61622388
853,856,72.5983501,16.06099651,interruption,853-856-72.5983501-16.06099651
805,818,68.16414506,15.1454617,interruption,805-818-68.16414506-15.1454617
844,840,64.19719233,13.87089983,interruption,844-840-64.19719233-13.87089983
1020,1033,116.1721705,19.72716317,time pressure,1020-1033-116.1721705-19.72716317
934,929,98.68367206,21.3686411,interruption,934-929-98.68367206-21.3686411
807,808,71.3436655,12.81954873,interruption,807-808-71.3436655-12.81954873
887,882,68.11048392,12.10923074,no stress,887-882-68.11048392-12.10923074
793,795,44.43894897,10.78645471,interruption,793-795-44.43894897-10.78645471
904,909,95.71699766,22.30232153,interruption,904-909-95.71699766-22.30232153
816,820,52.00803606,9.705959866,time pressure,816-820-52.00803606-9.705959866
1093,681,546.5950356,10.31097,no stress,1093-681-546.5950356-10.31097
763,756,91.79531247,25.82507356,interruption,763-756-91.79531247-25.82507356
692,688,39.15169863,9.177084305,no stress,692-688-39.15169863-9.177084305
807,810,67.88808089,19.4405413,no stress,807-810-67.88808089-19.4405413
901,906,74.73366223,11.66607832,no stress,901-906-74.73366223-11.66607832
552,521,117.5213498,17.06593848,interruption,552-521-117.5213498-17.06593848
735,598,240.8333977,10.69427558,no stress,735-598-240.8333977-10.69427558
1111,652,557.7254057,10.96837034,no stress,1111-652-557.7254057-10.96837034
549,517,117.7492124,16.84692033,interruption,549-517-117.7492124-16.84692033
841,842,71.75367428,13.11774222,time pressure,841-842-71.75367428-13.11774222
737,723,119.6199585,14.19390876,no stress,737-723-119.6199585-14.19390876
811,812,53.84453266,9.538098687,time pressure,811-812-53.84453266-9.538098687
969,851,346.9804951,18.92985809,interruption,969-851-346.9804951-18.92985809
808,812,62.60139516,19.30955848,no stress,808-812-62.60139516-19.30955848
803,805,65.93758648,15.0769459,no stress,803-805-65.93758648-15.0769459
783,788,72.94019208,11.18712026,no stress,783-788-72.94019208-11.18712026
760,761,101.5522423,16.19649423,interruption,760-761-101.5522423-16.19649423
787,786,59.38812964,13.41661472,no stress,787-786-59.38812964-13.41661472
786,791,74.28829707,14.13279816,no stress,786-791-74.28829707-14.13279816
1084,1099,113.0218001,12.30110525,time pressure,1084-1099-113.0218001-12.30110525
884,887,63.93801821,11.94091988,no stress,884-887-63.93801821-11.94091988
780,784,53.70008346,13.11911682,no stress,780-784-53.70008346-13.11911682
828,828,61.58183526,14.80419976,interruption,828-828-61.58183526-14.80419976
770,774,51.57089384,10.9985384,no stress,770-774-51.57089384-10.9985384
808,809,55.18240148,18.66984046,no stress,808-809-55.18240148-18.66984046
812,812,55.30181472,18.81452085,no stress,812-812-55.30181472-18.81452085
776,775,50.14940306,10.97686036,time pressure,776-775-50.14940306-10.97686036
717,707,71.16857558,21.62653618,no stress,717-707-71.16857558-21.62653618
976,977,62.15549655,12.92861357,no stress,976-977-62.15549655-12.92861357
807,805,62.21764377,13.54493257,interruption,807-805-62.21764377-13.54493257
941,937,69.20478278,20.3489262,interruption,941-937-69.20478278-20.3489262
935,618,523.9628219,9.921499396,no stress,935-618-523.9628219-9.921499396
1033,1035,102.9142114,22.22113549,no stress,1033-1035-102.9142114-22.22113549
737,734,44.56236214,10.61578233,no stress,737-734-44.56236214-10.61578233
732,735,70.09225988,9.807065674,no stress,732-735-70.09225988-9.807065674
758,760,40.13181144,9.517511235,interruption,758-760-40.13181144-9.517511235
750,762,120.9706388,16.80480167,no stress,750-762-120.9706388-16.80480167
815,814,53.20633703,17.22192848,no stress,815-814-53.20633703-17.22192848
771,775,51.6372531,10.98423756,no stress,771-775-51.6372531-10.98423756
842,842,64.61088093,13.49407874,time pressure,842-842-64.61088093-13.49407874
1213,1126,296.1879425,14.51772702,interruption,1213-1126-296.1879425-14.51772702
710,726,83.75994628,9.262185765,no stress,710-726-83.75994628-9.262185765
750,752,57.44870516,9.526547153,interruption,750-752-57.44870516-9.526547153
637,614,101.5116224,8.325995164,no stress,637-614-101.5116224-8.325995164
906,906,61.62464465,10.63774625,no stress,906-906-61.62464465-10.63774625
739,719,105.7270666,13.66785457,time pressure,739-719-105.7270666-13.66785457
609,586,72.35675566,8.674334761,no stress,609-586-72.35675566-8.674334761
809,817,77.10578059,14.6615727,interruption,809-817-77.10578059-14.6615727
747,730,109.6031393,10.23113555,no stress,747-730-109.6031393-10.23113555
761,764,57.06128001,9.685099052,interruption,761-764-57.06128001-9.685099052
805,803,69.02491692,13.18982081,no stress,805-803-69.02491692-13.18982081
1089,1150,360.4803489,13.73175063,interruption,1089-1150-360.4803489-13.73175063
882,883,103.4684204,14.95705281,no stress,882-883-103.4684204-14.95705281
731,729,42.25991122,9.639524318,no stress,731-729-42.25991122-9.639524318
800,803,69.01834016,15.1123335,no stress,800-803-69.01834016-15.1123335
834,764,271.6168301,17.85914649,interruption,834-764-271.6168301-17.85914649
1001,977,156.46383,17.58309675,time pressure,1001-977-156.46383-17.58309675
783,782,50.98497818,11.71304487,no stress,783-782-50.98497818-11.71304487
788,790,44.39613934,12.71385172,no stress,788-790-44.39613934-12.71385172
836,837,64.41139152,13.60731797,time pressure,836-837-64.41139152-13.60731797
1133,1160,397.5084281,18.05065203,time pressure,1133-1160-397.5084281-18.05065203
821,825,59.35562772,11.57272564,no stress,821-825-59.35562772-11.57272564
834,832,113.1038738,14.59903883,interruption,834-832-113.1038738-14.59903883
808,806,67.42002012,14.19037231,interruption,808-806-67.42002012-14.19037231
817,822,71.14891173,12.66852566,interruption,817-822-71.14891173-12.66852566
726,698,130.9594747,17.86286425,no stress,726-698-130.9594747-17.86286425
982,1001,259.1245732,19.48503619,no stress,982-1001-259.1245732-19.48503619
812,802,101.0049771,8.388151604,no stress,812-802-101.0049771-8.388151604
890,825,256.3072762,18.11666299,no stress,890-825-256.3072762-18.11666299
899,897,58.73359609,10.00947913,no stress,899-897-58.73359609-10.00947913
802,803,71.02667113,19.71704558,no stress,802-803-71.02667113-19.71704558
570,566,47.15976045,9.009282471,time pressure,570-566-47.15976045-9.009282471
988,1001,115.0463702,22.85902237,interruption,988-1001-115.0463702-22.85902237
713,706,59.15915408,9.428448349,no stress,713-706-59.15915408-9.428448349
716,717,34.01119477,9.270068771,no stress,716-717-34.01119477-9.270068771
1278,1263,264.2955126,14.94137718,time pressure,1278-1263-264.2955126-14.94137718
844,812,228.6065568,20.55156136,time pressure,844-812-228.6065568-20.55156136
939,936,127.0360745,15.50012568,no stress,939-936-127.0360745-15.50012568
905,910,74.88396981,11.03768537,no stress,905-910-74.88396981-11.03768537
745,751,92.4125146,12.48827009,no stress,745-751-92.4125146-12.48827009
847,852,56.59744549,14.22772429,no stress,847-852-56.59744549-14.22772429
881,907,119.3318642,18.29696023,time pressure,881-907-119.3318642-18.29696023
813,811,90.70043761,13.36790908,interruption,813-811-90.70043761-13.36790908
883,880,67.73544728,12.44889461,no stress,883-880-67.73544728-12.44889461
1000,1005,98.67957356,22.65833776,interruption,1000-1005-98.67957356-22.65833776
963,977,108.8329156,20.85692337,interruption,963-977-108.8329156-20.85692337
886,890,108.4085807,17.73621517,time pressure,886-890-108.4085807-17.73621517
